gkz,values,name,classIndices,friendlyUrl,type,selected,geometry,count_osm
15088150,[ 8.1999999999999993 ],Kabelsketal,[ 4 ],kabelsketal,GEMEINDE,,"MULTIPOLYGON (((12.1485 51.4594, 12.1574 51.4344, 12.194 51.4213, 12.1734 51.4102, 12.0926 51.4262, 12.0855 51.4127, 12.0217 51.4203, 12.0411 51.4578, 12.0564 51.4599, 12.053 51.4759, 12.0871 51.485, 12.1076 51.4565, 12.1485 51.4594)))",0.0
08416022,[ 9.9000000000000004 ],Kirchentellinsfurt,[ 5 ],kirchentellinsfurt,GEMEINDE,,"MULTIPOLYGON (((9.1424 48.5237, 9.1298 48.5351, 9.1254 48.5665, 9.1507 48.5456, 9.1714 48.5497, 9.1644 48.523, 9.1424 48.5237)))",1.0
03251044,[ 8.9000000000000004 ],Wagenfeld,[ 4 ],wagenfeld,GEMEINDE,,"MULTIPOLYGON (((8.6111 52.5919, 8.702 52.5811, 8.6929 52.5727, 8.7081 52.5569, 8.7701 52.5353, 8.768 52.5208, 8.7494 52.5291, 8.703 52.5005, 8.6523 52.5315, 8.5588 52.5004, 8.5062 52.5132, 8.5019 52.5222, 8.5303 52.5502, 8.5361 52.5816, 8.6111 52.5919)))",2.0
05558012,[ 9.8000000000000007 ],Coesfeld (COE),[ 5 ],coesfeld-coe,GEMEINDE,,"MULTIPOLYGON (((7.0998 51.8461, 7.0558 51.8883, 7.0908 51.9742, 7.2139 51.9878, 7.2287 51.9733, 7.2114 51.9611, 7.2542 51.9367, 7.2611 51.9262, 7.2267 51.9092, 7.2452 51.8933, 7.1994 51.8663, 7.0998 51.8461)))",10.0
09574138,[ 8.6999999999999993 ],Lauf an der Pegnitz,[ 4 ],lauf-an-der-pegnitz,GEMEINDE,,"MULTIPOLYGON (((11.1906 49.5612, 11.2631 49.5707, 11.3188 49.5446, 11.3027 49.527, 11.3197 49.5141, 11.3497 49.4832, 11.3158 49.4655, 11.2794 49.4711, 11.2526 49.467, 11.2664 49.4547, 11.2486 49.4637, 11.2487 49.4649, 11.2199 49.4693, 11.2074 49.4733, 11.2284 49.4852, 11.2544 49.4943, 11.2673 49.5033, 11.2584 49.5103, 11.2492 49.5246, 11.191 49.5337, 11.196 49.5482, 11.1906 49.5612)))",12.0
08436064,[ 10.4 ],Ravensburg (RV),[ 5 ],ravensburg-rv,GEMEINDE,,"MULTIPOLYGON (((9.532 47.8142, 9.5771 47.8108, 9.5773 47.7944, 9.6077 47.8042, 9.6555 47.7922, 9.6626 47.7785, 9.6487 47.7854, 9.6485 47.7695, 9.6315 47.7211, 9.6548 47.7127, 9.6545 47.7055, 9.6274 47.7013, 9.5608 47.7329, 9.4998 47.733, 9.4873 47.7598, 9.5231 47.7746, 9.5062 47.8019, 9.532 47.8142)))",17.0
09476145,[ 7.5999999999999996 ],Kronach (KC),[ 3 ],kronach-kc,GEMEINDE,,"MULTIPOLYGON (((11.4157 50.2016, 11.4135 50.1987, 11.3802 50.1933, 11.3265 50.2197, 11.2954 50.2049, 11.295 50.2247, 11.2707 50.2343, 11.279 50.2504, 11.2666 50.2683, 11.3341 50.3031, 11.3416 50.2934, 11.3346 50.288, 11.386 50.2737, 11.3758 50.2572, 11.348 50.2454, 11.4025 50.227, 11.4157 50.2016)))",5.0
09189157,[ 10.199999999999999 ],Trostberg,[ 5 ],trostberg,GEMEINDE,,"MULTIPOLYGON (((12.6051 47.9869, 12.5429 47.996, 12.5437 48.0136, 12.4979 48.0273, 12.5184 48.0453, 12.5062 48.0578, 12.5219 48.0688, 12.5621 48.0579, 12.5656 48.0429, 12.5846 48.0677, 12.6154 48.0644, 12.6166 48.0451, 12.6051 47.9869)))",1.0
06432010,[ 8.5999999999999996 ],Groß-Umstadt,[ 4 ],gross-umstadt,GEMEINDE,,"MULTIPOLYGON (((8.8656 49.8646, 8.8412 49.8865, 8.8701 49.9056, 8.9134 49.9127, 8.9573 49.9193, 9.003 49.8914, 8.993 49.8808, 9.0051 49.8705, 9.0342 49.862, 9.0435 49.8553, 9.0361 49.8464, 9.0045 49.8573, 9.0125 49.8349, 8.9914 49.8194, 8.9647 49.8117, 8.9379 49.814, 8.932 49.8403, 8.8916 49.8673, 8.8656 49.8646)))",3.0
01054076,[ 8.6999999999999993 ],Leck,[ 4 ],leck,GEMEINDE,,"MULTIPOLYGON (((9.011 54.7746, 9.0038 54.7685, 9.0148 54.7614, 9.0074 54.7402, 8.9391 54.7435, 8.9141 54.7636, 8.9197 54.7787, 8.9428 54.7948, 8.9703 54.8028, 8.981 54.7932, 8.9746 54.7879, 9.011 54.7746)))",3.0
09576113,[ 9.6999999999999993 ],Allersberg,[ 5 ],allersberg,GEMEINDE,,"MULTIPOLYGON (((11.2029 49.2768, 11.2837 49.272, 11.2912 49.2653, 11.2641 49.2607, 11.3034 49.2438, 11.2929 49.2362, 11.3221 49.2026, 11.3142 49.2095, 11.2628 49.2112, 11.2621 49.2079, 11.186 49.2174, 11.2043 49.2363, 11.1635 49.2473, 11.1643 49.2769, 11.2029 49.2768)))",1.0
09772151,[ 9.1999999999999993 ],Großaitingen,[ 4 ],grossaitingen,GEMEINDE,,"MULTIPOLYGON (((10.6618 48.246, 10.6722 48.2545, 10.7074 48.2416, 10.7127 48.2539, 10.7605 48.2509, 10.8285 48.2306, 10.8275 48.2068, 10.7978 48.2057, 10.7022 48.2286, 10.661 48.2237, 10.6595 48.2237, 10.6412 48.2275, 10.6657 48.2357, 10.6507 48.2419, 10.6618 48.246)))",1.0
05554008,[ 9.5999999999999996 ],Bocholt,[ 5 ],bocholt,GEMEINDE,,"MULTIPOLYGON (((6.5256 51.8103, 6.5147 51.8476, 6.473 51.8538, 6.6842 51.9175, 6.7214 51.8963, 6.6688 51.8739, 6.6485 51.7942, 6.5918 51.8022, 6.5684 51.7901, 6.5256 51.8103)))",17.0
05558020,[ 8.5999999999999996 ],Havixbeck,[ 4 ],havixbeck,GEMEINDE,,"MULTIPOLYGON (((7.4401 51.9318, 7.366 51.9708, 7.3731 51.994, 7.4275 52.0095, 7.5133 51.9985, 7.522 51.9782, 7.478 51.9554, 7.4754 51.9397, 7.4401 51.9318)))",3.0
01061046,[ 8.9000000000000004 ],Itzehoe,[ 4 ],itzehoe,GEMEINDE,,"MULTIPOLYGON (((9.4777 53.95, 9.4834 53.9603, 9.5397 53.9583, 9.5788 53.9476, 9.526 53.914, 9.5131 53.9067, 9.4936 53.9019, 9.4747 53.9016, 9.4698 53.9059, 9.4889 53.9183, 9.4777 53.95)))",9.0
15089042,[ 6.5 ],Bördeland,[ 3 ],boerdeland,GEMEINDE,,"MULTIPOLYGON (((11.7651 51.9752, 11.7714 51.9596, 11.7976 51.9603, 11.7924 51.9435, 11.744 51.9381, 11.707 51.9133, 11.7014 51.9302, 11.6614 51.9198, 11.6229 51.9316, 11.6308 51.9465, 11.6078 51.9564, 11.6033 51.9693, 11.6001 52.019, 11.6399 52.0303, 11.6614 52.0329, 11.6851 52.0203, 11.6757 51.995, 11.7651 51.9752)))",1.0
08127025,[ 10.199999999999999 ],Gaildorf,[ 5 ],gaildorf,GEMEINDE,,"MULTIPOLYGON (((9.8182 48.9969, 9.8309 48.9728, 9.7974 48.9554, 9.7589 48.9505, 9.7393 48.9764, 9.7673 48.9879, 9.7093 49.0097, 9.709 49.0298, 9.7578 49.0454, 9.7978 49.0493, 9.8301 49.0312, 9.8182 48.9969)))",2.0
03360025,[ 8.8000000000000007 ],Uelzen (UE),[ 4 ],uelzen-ue,GEMEINDE,,"MULTIPOLYGON (((10.482 52.9914, 10.4891 53.016, 10.5372 53.0245, 10.5654 53.0102, 10.6111 53.0368, 10.6405 53.0301, 10.6701 52.9914, 10.6408 52.9818, 10.6442 52.968, 10.6937 52.9655, 10.6724 52.9575, 10.6913 52.9449, 10.5465 52.9338, 10.558 52.9177, 10.5162 52.8791, 10.4989 52.9217, 10.4677 52.9378, 10.4885 52.9734, 10.482 52.9914)))",12.0
14627050,[ 8.1999999999999993 ],Gröditz,[ 4 ],groeditz,GEMEINDE,,"MULTIPOLYGON (((13.378 51.4028, 13.3365 51.431, 13.3824 51.4266, 13.3736 51.4377, 13.4067 51.4516, 13.4287 51.4316, 13.422 51.4216, 13.4646 51.4273, 13.4753 51.4185, 13.4631 51.4121, 13.4503 51.3959, 13.4141 51.3928, 13.4026 51.4133, 13.378 51.4028)))",3.0
03453007,[ 10.699999999999999 ],Friesoythe,[ 5 ],friesoythe,GEMEINDE,,"MULTIPOLYGON (((7.7037 53.0193, 7.7828 53.0309, 7.7672 53.0866, 7.8848 53.1099, 7.9013 53.1197, 7.9576 53.0851, 7.9211 53.0585, 7.9275 53.0393, 7.8981 52.9951, 7.9602 52.964, 7.9608 52.9433, 7.9346 52.9272, 7.9242 52.9361, 7.8206 52.9057, 7.8234 52.9276, 7.7411 52.9448, 7.72 52.9659, 7.7037 53.0193)))",3.0
05758020,[ 9.1999999999999993 ],Kirchlengern,[ 4 ],kirchlengern,GEMEINDE,,"MULTIPOLYGON (((8.6844 52.2318, 8.6635 52.2093, 8.6766 52.1975, 8.6651 52.174, 8.6151 52.181, 8.6347 52.2192, 8.5944 52.2356, 8.5874 52.2552, 8.6349 52.2607, 8.6844 52.2318)))",4.0
09274146,[ 9.3000000000000007 ],Kumhausen,[ 4 ],kumhausen,GEMEINDE,,"MULTIPOLYGON (((12.1623 48.4636, 12.141 48.4732, 12.1328 48.4863, 12.1489 48.5118, 12.1806 48.5164, 12.1914 48.5338, 12.2204 48.5265, 12.2651 48.5062, 12.216 48.5006, 12.2014 48.4704, 12.1623 48.4636)))",0.0
09775111,[ 8.0 ],Altenstadt (NU),[ 4 ],altenstadt-nu,GEMEINDE,,"MULTIPOLYGON (((10.1505 48.1977, 10.1716 48.178, 10.1807 48.1642, 10.1536 48.147, 10.1081 48.1318, 10.0948 48.1641, 10.0914 48.1759, 10.0915 48.184, 10.1505 48.1977)))",1.0
03241020,[ 8.1999999999999993 ],Wennigsen (Deister),[ 4 ],wennigsen-deister,GEMEINDE,,"MULTIPOLYGON (((9.6655 52.2608, 9.6147 52.2282, 9.4717 52.2645, 9.4951 52.2602, 9.5321 52.2878, 9.6259 52.2845, 9.6655 52.2608)))",3.0
09372126,[ 8.4000000000000004 ],Furth im Wald,[ 4 ],furth-im-wald,GEMEINDE,,"MULTIPOLYGON (((12.875 49.2563, 12.858 49.2516, 12.8563 49.2789, 12.8128 49.3008, 12.7839 49.2805, 12.746 49.2971, 12.7508 49.3218, 12.7866 49.3212, 12.7864 49.3365, 12.7855 49.3456, 12.8768 49.3326, 12.8885 49.3334, 12.8798 49.3504, 12.9196 49.3435, 12.8953 49.3222, 12.8939 49.2835, 12.875 49.2563)))",2.0
14626110,[ 8.6999999999999993 ],Görlitz (GR),[ 4 ],goerlitz-gr,GEMEINDE,,"MULTIPOLYGON (((14.9735 51.2242, 15.0181 51.2204, 14.9933 51.1627, 14.9979 51.1226, 14.9809 51.1158, 14.9843 51.0907, 14.9627 51.0559, 14.9225 51.0574, 14.918 51.0661, 14.9549 51.0819, 14.9429 51.0843, 14.9117 51.1425, 14.9263 51.1546, 14.9568 51.1634, 14.9534 51.1921, 14.9735 51.2242)))",14.0
06436010,[ 8.5999999999999996 ],Liederbach am Taunus,[ 4 ],liederbach-am-taunus,GEMEINDE,,"MULTIPOLYGON (((8.5027 50.1289, 8.5186 50.1209, 8.4759 50.1087, 8.4733 50.1272, 8.49 50.1339, 8.5027 50.1289)))",1.0
08216049,[ 8.6999999999999993 ],Sinzheim,[ 4 ],sinzheim,GEMEINDE,,"MULTIPOLYGON (((8.1431 48.7409, 8.1148 48.7584, 8.0823 48.7397, 8.0771 48.7523, 8.1066 48.776, 8.1519 48.7863, 8.2031 48.7576, 8.1819 48.7475, 8.1894 48.7426, 8.1431 48.7409)), ((8.2017 48.7425, 8.2066 48.7464, 8.2192 48.7361, 8.2058 48.736, 8.2017 48.7425)), ((8.2115 48.7198, 8.2201 48.7231, 8.2232 48.7186, 8.2184 48.7171, 8.2115 48.7198)), ((8.1923 48.7458, 8.1947 48.7473, 8.1975 48.7459, 8.1957 48.7445, 8.1923 48.7458)))",1.0
07332024,[ 9.5 ],Grünstadt,[ 5 ],gruenstadt,GEMEINDE,,"MULTIPOLYGON (((8.1217 49.561, 8.1443 49.5658, 8.1401 49.591, 8.1565 49.5959, 8.2005 49.5571, 8.155 49.5427, 8.1217 49.561)))",4.0
06532014,[ 9.9000000000000004 ],Hüttenberg,[ 5 ],huettenberg,GEMEINDE,,"MULTIPOLYGON (((8.6514 50.5152, 8.632 50.4999, 8.5944 50.5037, 8.5473 50.4694, 8.4884 50.5095, 8.5557 50.5357, 8.6163 50.5272, 8.6514 50.5152)))",2.0
03155010,[ 9.0 ],Nörten-Hardenberg,[ 4 ],noerten-hardenberg,GEMEINDE,,"MULTIPOLYGON (((10.0367 51.6559, 10.0577 51.6504, 10.0368 51.6251, 10.0011 51.6119, 9.9452 51.6209, 9.9572 51.6136, 9.9394 51.6019, 9.8826 51.6126, 9.8649 51.6295, 9.8862 51.6528, 9.9141 51.6433, 9.9257 51.6702, 9.9536 51.6736, 9.9585 51.6499, 9.9784 51.6427, 10.0367 51.6559)))",2.0
09275141,[ 9.0999999999999996 ],Pocking,[ 4 ],pocking,GEMEINDE,,"MULTIPOLYGON (((13.4231 48.4071, 13.4002 48.3687, 13.3601 48.388, 13.3275 48.367, 13.2908 48.3674, 13.2483 48.363, 13.2291 48.3727, 13.2415 48.4098, 13.3167 48.4198, 13.3664 48.4388, 13.3802 48.4136, 13.4231 48.4071)))",6.0
03361006,[ 8.3000000000000007 ],Langwedel,[ 4 ],langwedel-2,GEMEINDE,,"MULTIPOLYGON (((9.268 53.0036, 9.2415 52.98, 9.2477 52.9669, 9.1601 52.9626, 9.1081 52.9735, 9.0986 52.9629, 9.0758 52.9851, 9.1038 52.9814, 9.1049 53.0182, 9.1344 53.0308, 9.1698 53.0351, 9.1862 53.016, 9.204 53.036, 9.2907 53.0278, 9.268 53.0036)))",3.0
09372153,[ 8.4000000000000004 ],Roding,[ 4 ],roding,GEMEINDE,,"MULTIPOLYGON (((12.5606 49.145, 12.5424 49.1339, 12.5246 49.1515, 12.4855 49.1517, 12.4769 49.1404, 12.4661 49.1393, 12.4475 49.1741, 12.4196 49.1835, 12.4481 49.2084, 12.3885 49.2329, 12.3713 49.2424, 12.3804 49.2638, 12.4227 49.2631, 12.4362 49.2767, 12.4496 49.2728, 12.451 49.2615, 12.4593 49.2609, 12.5175 49.2385, 12.5242 49.2223, 12.5632 49.22, 12.5648 49.1985, 12.549 49.1928, 12.5666 49.1725, 12.5606 49.145)))",2.0
12069454,[ 7.9000000000000004 ],Nuthetal,[ 3 ],nuthetal,GEMEINDE,,"MULTIPOLYGON (((13.1395 52.3534, 13.1693 52.3462, 13.1719 52.3194, 13.1614 52.3109, 13.1722 52.2982, 13.1374 52.2957, 13.1628 52.2772, 13.1405 52.2632, 13.1104 52.2479, 13.1142 52.2688, 13.0983 52.2833, 13.1116 52.2915, 13.089 52.306, 13.108 52.3206, 13.0607 52.3485, 13.0487 52.3542, 13.1042 52.3646, 13.1395 52.3534)))",1.0
